record_id,customer_id,payment_timestamp,amount,decline_reason,is_hard_decline,payment_method,customer_segment,customer_tenure_months,days_overdue,retry_count_so_far,past_payment_success_rate,historical_engagement_score,previous_failed_payments,previous_recovered_payments,recovery_action,retry_delay_hours,action_cost,recovery_probability,recovered,recovered_amount,time_to_recovery,p_recovery_retry_2h,p_recovery_retry_24h,p_recovery_payment_link,p_recovery_escalation
REC000113,CUST00044,2026-02-28 18:56:04.310124,7779.36,bank_decline,False,nach,individual,15,3,1,0.9380979896780035,0.2053504378882181,2,1,retry_2h,2.0,0,0.1698,0,0.0,,0.1698,0.2411,0.3437,0.4634
REC000114,CUST00045,2025-12-25 11:33:51.793314,6172.54,card_expired,True,nach,smb,26,14,0,0.8832258580255189,0.14833868100652442,0,0,retry_24h,24.0,0,0.3831,0,0.0,,0.1423,0.3831,0.628,0.628
REC000115,CUST00045,2026-06-28 21:08:34.543214,5352.82,bank_decline,False,nach,smb,26,30,3,0.9477484697096574,0.16678944455773734,1,0,payment_link,6.0,20,0.1255,0,0.0,,0.0064,0.0801,0.1255,0.1913
REC000116,CUST00045,2026-07-20 11:34:32.828814,2671.34,bank_decline,False,netbanking,smb,26,12,2,0.8872044746951782,0.1564292547088614,2,0,payment_link,6.0,20,0.1854,0,0.0,,0.0415,0.1213,0.1854,0.2729
REC000117,CUST00045,2026-07-22 09:49:43.371254,3237.69,mandate_revoked,True,upi_autopay,smb,26,0,3,0.8601195394977366,0.12045340142978471,3,0,payment_link,6.0,20,0.1551,0,0.0,,0.0524,0.0633,0.1551,0.1551
REC000118,CUST00046,2026-02-02 21:05:13.183753,4468.85,insufficient_funds,False,netbanking,individual,2,4,1,0.5423374572109478,0.5107435105615284,0,0,retry_24h,24.0,0,0.4309,1,4468.85,31.5,0.4018,0.4309,0.3594,0.4805
REC000119,CUST00046,2026-04-03 06:32:19.023228,2608.46,insufficient_funds,False,upi_autopay,individual,2,14,1,0.5595911918367039,0.4732313179354511,1,1,retry_24h,24.0,0,0.3931,0,0.0,,0.2052,0.3931,0.3242,0.4417
REC000120,CUST00047,2025-11-14 02:54:38.635070,15033.24,bank_decline,False,upi_autopay,individual,28,5,2,0.6804885162899375,0.36718049081577936,0,0,escalation,48.0,500,0.3205,0,0.0,,0.0869,0.1479,0.2224,0.3205
REC000121,CUST00047,2025-11-28 06:22:07.694385,2714.8,insufficient_funds,False,upi_autopay,individual,28,0,1,0.6642154172943827,0.38411470120381264,1,0,retry_2h,2.0,0,0.4848,0,0.0,,0.4848,0.4351,0.3633,0.4848
REC000122,CUST00047,2026-04-20 00:26:54.388450,6634.67,technical_error,False,card,individual,28,14,0,0.6739761363583994,0.3817602593135793,2,0,payment_link,6.0,20,0.5035,0,0.0,,0.353,0.3808,0.5035,0.6257
REC000123,CUST00048,2025-09-21 21:15:51.814614,7181.49,insufficient_funds,False,card,individual,18,21,1,0.9287701750173024,0.013153052023673222,0,0,stop,,0,0.0414,0,0.0,,0.107,0.3449,0.2806,0.3914
REC000124,CUST00049,2026-05-02 19:25:45.839947,6271.65,mandate_revoked,True,card,individual,7,5,1,0.39036953611940883,0.40828399826125905,0,0,payment_link,6.0,20,0.1876,1,6271.65,25.0,0.0445,0.0783,0.1876,0.1876
REC000125,CUST00050,2026-03-04 23:17:50.310160,4663.49,card_expired,True,netbanking,enterprise,21,3,1,0.8073112647455932,0.4666459516345289,0,0,payment_link,6.0,20,0.786,1,4663.49,49.6,0.4654,0.5747,0.786,0.8583
REC000126,CUST00050,2026-03-22 07:27:28.192920,6665.44,technical_error,False,netbanking,enterprise,21,8,3,0.8329702928612155,0.4332432135722939,1,1,payment_link,6.0,20,0.5911,1,6665.44,46.9,0.5569,0.4672,0.5911,0.7971
REC000127,CUST00051,2025-09-21 20:39:22.358590,2287.66,disputed,True,nach,smb,17,0,1,0.5372702879124889,0.24413156555790458,0,0,escalation,48.0,500,0.1773,0,0.0,,0.0417,0.0505,0.0806,0.1773
REC000128,CUST00052,2026-07-07 19:46:34.153167,21199.58,insufficient_funds,False,nach,enterprise,18,4,0,0.8406563512188991,0.5336622341689908,0,0,retry_24h,24.0,0,0.7605,1,21199.58,16.4,0.7379,0.7605,0.7017,0.8647
REC000129,CUST00053,2026-03-24 01:59:40.786466,466.49,insufficient_funds,False,nach,smb,15,23,1,0.8437969227531824,0.021521505491188392,0,0,escalation,48.0,500,0.3457,0,0.0,,0.0774,0.302,0.2427,0.3457
REC000130,CUST00053,2026-08-18 14:44:55.432363,3596.45,bank_decline,False,nach,smb,15,3,0,0.8108575369339877,0.003338464585863784,1,0,payment_link,6.0,20,0.2617,0,0.0,,0.1216,0.177,0.2617,0.3689
REC000131,CUST00053,2026-08-21 21:54:25.656642,20188.86,bank_decline,False,upi_autopay,smb,15,15,1,0.8130340598548634,0.025137811697507253,2,0,payment_link,6.0,20,0.1682,0,0.0,,0.0294,0.1092,0.1682,0.25
REC000132,CUST00054,2025-11-15 01:56:17.644419,9392.89,card_expired,True,nach,smb,6,0,2,0.6088945912692536,0.5171438933153593,0,0,payment_link,6.0,20,0.561,0,0.0,,0.2779,0.3198,0.561,0.561
REC000133,CUST00054,2025-12-06 10:04:41.217235,15513.93,mandate_revoked,True,netbanking,smb,6,0,0,0.5983134703636905,0.5052716539730541,1,0,payment_link,6.0,20,0.3546,0,0.0,,0.142,0.1681,0.3546,0.3546
REC000134,CUST00054,2026-08-05 00:16:05.847273,7569.44,bank_decline,False,card,smb,6,2,0,0.5993140588939504,0.5215540217340744,2,0,payment_link,6.0,20,0.3381,1,7569.44,61.9,0.1777,0.2366,0.3381,0.4572
REC000135,CUST00055,2025-09-05 13:44:18.680989,11079.79,bank_decline,False,nach,enterprise,7,8,1,0.7042681281120206,0.5978713298362484,0,0,payment_link,6.0,20,0.4763,0,0.0,,0.1923,0.3555,0.4763,0.712
REC000136,CUST00055,2026-06-19 22:37:19.234768,2275.63,mandate_revoked,True,card,enterprise,7,0,0,0.5891412883647513,0.5965308870186135,1,0,payment_link,6.0,20,0.5072,0,0.0,,0.2366,0.2746,0.5072,0.6292
REC000137,CUST00055,2026-08-16 01:21:20.711580,2171.79,card_expired,True,card,enterprise,7,0,1,0.6355050725006444,0.5677284111413125,2,0,payment_link,6.0,20,0.7339,1,2171.79,15.4,0.4538,0.5036,0.7339,0.8197
REC000138,CUST00056,2026-02-18 04:10:02.378392,42711.76,insufficient_funds,False,netbanking,individual,11,7,1,0.3653627377170687,0.6185564334665754,0,0,retry_24h,24.0,0,0.3729,1,42711.76,15.1,0.2933,0.3729,0.3059,0.4208
REC000139,CUST00056,2026-04-24 23:54:07.843065,3102.65,insufficient_funds,False,card,individual,11,12,0,0.4171158717021132,0.6656162174171466,1,1,payment_link,6.0,20,0.4082,0,0.0,,0.3033,0.4821,0.4082,0.5321
REC000140,CUST00057,2026-08-07 15:00:02.253701,3534.69,insufficient_funds,False,upi_autopay,individual,14,8,0,0.3131404392239261,0.5395034458984379,0,0,retry_24h,24.0,0,0.3845,0,0.0,,0.2869,0.3845,0.3164,0.4328
REC000141,CUST00058,2025-08-30 19:36:58.681713,725.14,bank_decline,False,card,individual,21,18,0,0.929916943376699,0.3369017217871672,0,0,payment_link,6.0,20,0.3867,0,0.0,,0.0691,0.2767,0.3867,0.5097
REC000142,CUST00058,2026-04-09 11:11:47.723689,7005.26,insufficient_funds,False,nach,individual,21,4,2,0.8747954388567528,0.34045927000819476,1,0,retry_24h,24.0,0,0.4281,0,0.0,,0.399,0.4281,0.3567,0.4776
REC000143,CUST00058,2026-07-15 21:33:16.031702,2916.34,insufficient_funds,False,nach,individual,21,2,1,0.8265986279011368,0.31140779284067915,2,0,retry_24h,24.0,0,0.4617,1,2916.34,54.2,0.4717,0.4617,0.3886,0.5117
REC000144,CUST00059,2025-11-30 19:01:42.712603,2357.95,technical_error,False,nach,individual,45,8,0,0.6542688487315492,0.4332878414583449,0,0,retry_2h,2.0,0,0.5503,0,0.0,,0.5503,0.4605,0.5846,0.6988
REC000145,CUST00059,2026-01-04 22:29:05.293455,6318.28,technical_error,False,netbanking,individual,45,3,1,0.609314487427686,0.42939768375097737,1,0,payment_link,6.0,20,0.4854,0,0.0,,0.5503,0.3639,0.4854,0.6087
REC000146,CUST00060,2025-12-11 09:22:40.682127,629.83,bank_decline,False,netbanking,individual,16,7,0,0.9224076840460529,0.14649609434321564,0,0,payment_link,6.0,20,0.3634,1,629.83,22.5,0.1393,0.2572,0.3634,0.4848
REC000147,CUST00060,2026-04-01 04:44:58.668808,4096.99,mandate_revoked,True,nach,individual,16,7,0,0.9858926258703924,0.1763398135471288,1,1,payment_link,6.0,20,0.4215,0,0.0,,0.1114,0.2114,0.4215,0.4215
REC000148,CUST00060,2026-07-29 22:33:09.086591,2028.63,bank_decline,False,upi_autopay,individual,16,0,2,0.94377133182906,0.22008016571954034,2,1,payment_link,6.0,20,0.299,0,0.0,,0.1748,0.2056,0.299,0.4129
REC000149,CUST00061,2026-05-27 09:42:51.410059,4487.93,mandate_revoked,True,netbanking,individual,21,11,0,0.8705814572499823,0.27415426809286625,0,0,payment_link,6.0,20,0.3681,0,0.0,,0.0679,0.1765,0.3681,0.3681
REC000150,CUST00061,2026-07-30 01:37:30.516303,1681.19,card_expired,True,card,individual,21,2,4,0.8447462080600794,0.23174011769485986,1,0,payment_link,6.0,20,0.3814,0,0.0,,0.1366,0.1849,0.3814,0.3814
REC000151,CUST00062,2025-09-19 19:30:44.531535,783.1,insufficient_funds,False,card,smb,25,2,2,0.9084349902653887,0.28130043240911695,0,0,retry_24h,24.0,0,0.4568,0,0.0,,0.4668,0.4568,0.3839,0.5067
REC000152,CUST00062,2025-10-22 22:20:09.198671,1730.89,bank_decline,False,netbanking,smb,25,0,1,0.8861393518493805,0.3096842281910625,1,0,payment_link,6.0,20,0.3461,0,0.0,,0.2081,0.243,0.3461,0.466
REC000153,CUST00062,2025-11-04 19:53:00.026696,3454.82,insufficient_funds,False,card,smb,25,0,1,0.865336708327988,0.33062165301621904,2,0,retry_24h,24.0,0,0.4987,1,3454.82,12.1,0.5486,0.4987,0.4243,0.5486
REC000154,CUST00062,2026-02-23 07:56:20.500422,6144.01,mandate_revoked,True,netbanking,smb,25,7,1,0.9125303158486912,0.2735307956841059,3,1,payment_link,6.0,20,0.3292,1,6144.01,82.7,0.0778,0.1529,0.3292,0.3292
REC000155,CUST00062,2026-05-05 03:51:58.255097,4330.77,mandate_revoked,True,upi_autopay,smb,25,0,0,0.9120252736703548,0.31751154964189626,4,2,payment_link,6.0,20,0.4664,0,0.0,,0.2084,0.2433,0.4664,0.4664
REC000156,CUST00063,2025-10-27 23:41:13.075939,5980.61,insufficient_funds,False,upi_autopay,individual,22,8,1,0.9709047933751199,0.45200037206344995,0,0,retry_24h,24.0,0,0.5999,0,0.0,,0.4913,0.5999,0.5262,0.6468
REC000157,CUST00063,2026-07-23 08:48:44.995331,32058.41,technical_error,False,upi_autopay,individual,22,10,2,0.9837360823249406,0.5094071274258491,1,0,payment_link,6.0,20,0.5935,1,32058.41,7.3,0.5196,0.4697,0.5935,0.7065
REC000158,CUST00064,2025-11-17 06:07:00.011368,1001.76,disputed,True,card,individual,6,1,1,0.6714965301078129,0.07192180948711055,0,0,stop,,0,0.0094,0,0.0,,0.0376,0.0492,0.0786,0.1734
REC000159,CUST00064,2026-08-21 05:34:26.268536,55445.57,disputed,True,card,individual,6,1,2,0.6747187880137501,0.08372939486985732,1,0,escalation,48.0,500,0.1256,0,0.0,,0.0261,0.0342,0.0552,0.1256
REC000160,CUST00065,2025-11-27 13:35:47.462576,440.31,bank_decline,False,nach,individual,33,8,0,0.8482969846281558,0.45387130538887344,0,0,payment_link,6.0,20,0.441,0,0.0,,0.1712,0.3236,0.441,0.5653
REC000161,CUST00065,2025-12-28 12:33:19.919751,6775.75,mandate_revoked,True,upi_autopay,individual,33,4,0,0.8386031766084983,0.43349489488712667,1,0,payment_link,6.0,20,0.4223,0,0.0,,0.1379,0.212,0.4223,0.4223
REC000162,CUST00066,2026-04-12 10:51:44.239967,929.31,insufficient_funds,False,nach,individual,29,3,0,0.8498752232148741,0.3689778709367792,0,0,retry_24h,24.0,0,0.6059,0,0.0,,0.5963,0.6059,0.5325,0.6525
REC000163,CUST00066,2026-07-10 11:59:46.300440,3292.68,bank_decline,False,upi_autopay,individual,29,13,2,0.8220132982791931,0.37199753644317607,1,0,payment_link,6.0,20,0.2271,0,0.0,,0.049,0.1513,0.2271,0.3263
REC000164,CUST00067,2025-11-17 05:59:08.453622,3525.77,mandate_revoked,True,netbanking,smb,15,11,0,0.7614211822236663,0.6834925455365656,0,0,payment_link,6.0,20,0.4741,0,0.0,,0.1012,0.2491,0.4741,0.4741
REC000165,CUST00067,2026-06-23 07:42:00.325783,4110.16,insufficient_funds,False,nach,smb,15,1,1,0.7324154731018935,0.6932333286750195,1,0,retry_2h,2.0,0,0.6154,0,0.0,,0.6154,0.5866,0.5125,0.6341
REC000166,CUST00068,2026-06-12 08:28:58.963124,1800.4,bank_decline,False,netbanking,individual,6,11,0,0.6781576817847468,0.5179043776392954,0,0,payment_link,6.0,20,0.3693,0,0.0,,0.1076,0.2621,0.3693,0.4912
REC000167,CUST00069,2025-11-23 00:57:00.507597,2841.68,insufficient_funds,False,netbanking,enterprise,14,8,0,0.31276719069669806,0.14452905774722377,0,0,retry_24h,24.0,0,0.3536,1,2841.68,21.9,0.2605,0.3536,0.2884,0.5242
REC000168,CUST00070,2025-10-11 10:22:05.306309,833.51,mandate_revoked,True,nach,smb,3,4,3,0.8305242040930211,0.4500717681232226,0,0,payment_link,6.0,20,0.25,0,0.0,,0.0679,0.1092,0.25,0.25
REC000169,CUST00070,2025-10-20 01:11:28.036806,7616.14,disputed,True,card,smb,3,0,1,0.8222330312547379,0.4583957364286448,1,0,escalation,48.0,500,0.3261,1,7616.14,28.1,0.089,0.1066,0.1644,0.3261
REC000170,CUST00070,2025-11-07 16:43:17.583334,4925.55,mandate_revoked,True,upi_autopay,smb,3,2,1,0.7951682100926651,0.43325008249494196,2,1,payment_link,6.0,20,0.3663,0,0.0,,0.1292,0.1754,0.3663,0.3663
REC000171,CUST00071,2026-03-18 08:59:00.484709,2969.24,technical_error,False,nach,individual,36,3,2,0.7690830428090933,0.6145423323315372,0,0,payment_link,6.0,20,0.5894,1,2969.24,13.2,0.6505,0.4654,0.5894,0.703
REC000172,CUST00071,2026-04-14 12:26:08.952341,14075.46,technical_error,False,netbanking,individual,36,10,0,0.7654791455100137,0.5051540214331921,1,1,payment_link,6.0,20,0.6701,0,0.0,,0.6007,0.5519,0.6701,0.77
REC000173,CUST00071,2026-05-08 02:41:40.818096,1769.55,disputed,True,upi_autopay,individual,36,2,1,0.7503190677747191,0.5419671076329262,2,1,escalation,48.0,500,0.3399,0,0.0,,0.0814,0.1127,0.1731,0.3399
REC000174,CUST00072,2025-09-15 07:04:52.704401,4331.05,disputed,True,nach,individual,8,4,2,0.8365731190684916,0.39424049428782276,0,0,escalation,48.0,500,0.2543,0,0.0,,0.0476,0.0776,0.1217,0.2543
REC000175,CUST00072,2026-06-11 02:49:34.693967,1408.03,insufficient_funds,False,card,individual,8,5,0,0.8255409104764909,0.4929955272089806,1,0,retry_24h,24.0,0,0.6073,1,1408.03,37.4,0.5587,0.6073,0.5339,0.6538
REC000176,CUST00073,2025-12-26 11:21:15.932756,1499.53,mandate_revoked,True,netbanking,smb,11,2,0,0.799938786272385,0.34509172351093914,0,0,payment_link,6.0,20,0.4042,1,1499.53,67.1,0.1483,0.1997,0.4042,0.4042
REC000177,CUST00073,2026-01-09 03:03:08.077584,29152.0,insufficient_funds,False,netbanking,smb,11,3,1,0.8687934503179541,0.32540408460730075,1,1,escalation,48.0,500,0.5909,1,29152.0,123.2,0.5318,0.5418,0.4669,0.5909
REC000178,CUST00073,2026-01-10 06:40:40.436599,31153.02,technical_error,False,nach,smb,11,8,1,0.827166555659206,0.34902992078986816,2,2,retry_24h,24.0,0,0.4657,1,31153.02,24.0,0.5554,0.4657,0.5897,0.7032
REC000179,CUST00073,2026-06-20 01:41:38.505799,7048.76,technical_error,False,netbanking,smb,11,0,1,0.81993530505998,0.2972916023021536,3,3,retry_2h,2.0,0,0.722,1,7048.76,1.9,0.722,0.4885,0.6116,0.722
REC000180,CUST00074,2025-11-10 00:40:04.538346,3026.25,technical_error,False,nach,smb,34,6,1,0.8225048807980732,0.4835833932505116,0,0,payment_link,6.0,20,0.6222,1,3026.25,95.7,0.6269,0.4997,0.6222,0.7308
REC000181,CUST00074,2025-12-02 09:39:12.218597,3594.95,disputed,True,upi_autopay,smb,34,20,1,0.821756840323681,0.4563396875068391,1,1,escalation,48.0,500,0.2775,0,0.0,,0.0154,0.0865,0.135,0.2775
REC000182,CUST00075,2025-12-10 09:19:02.051028,4822.34,insufficient_funds,False,nach,smb,31,0,2,0.6162846038173151,0.5772705944886739,0,0,retry_2h,2.0,0,0.4891,0,0.0,,0.4891,0.4394,0.3673,0.4891
REC000183,CUST00075,2026-07-31 02:03:47.266796,8391.39,insufficient_funds,False,nach,smb,31,1,0,0.5544820345577479,0.6018894669297924,1,0,retry_2h,2.0,0,0.5666,1,8391.39,5.4,0.5666,0.5369,0.4621,0.5861
REC000184,CUST00075,2026-08-22 02:21:26.186084,1374.46,card_expired,True,netbanking,smb,31,6,2,0.6063965127574081,0.5703424885906782,2,1,payment_link,6.0,20,0.5533,0,0.0,,0.1875,0.313,0.5533,0.5533
REC000185,CUST00076,2025-11-09 03:08:43.521413,2054.36,mandate_revoked,True,card,smb,17,5,1,0.9544439816841003,0.9176805030407755,0,0,payment_link,6.0,20,0.6171,1,2054.36,15.4,0.2455,0.3722,0.6171,0.6171
REC000186,CUST00076,2026-01-09 02:13:46.753033,6620.81,mandate_revoked,True,card,smb,17,14,1,0.9018857579537882,0.8799041831311227,1,1,payment_link,6.0,20,0.5501,1,6620.81,48.9,0.1073,0.3102,0.5501,0.5501
REC000187,CUST00077,2025-11-25 22:49:03.830020,1886.15,bank_decline,False,netbanking,individual,39,2,0,0.929852953003934,0.7415164902707643,0,0,payment_link,6.0,20,0.6239,1,1886.15,15.0,0.4124,0.5015,0.6239,0.7323
REC000188,CUST00077,2026-01-15 04:30:27.498898,813.24,insufficient_funds,False,nach,individual,39,1,1,0.8561556040159387,0.7345029649532272,1,1,retry_2h,2.0,0,0.7225,1,813.24,4.4,0.7225,0.6978,0.6311,0.7382
REC000189,CUST00078,2026-03-10 23:08:15.985858,3879.81,mandate_revoked,True,netbanking,individual,6,13,2,0.9544690294726341,0.5013699016744623,0,0,payment_link,6.0,20,0.3432,0,0.0,,0.0527,0.1613,0.3432,0.3432
REC000190,CUST00078,2026-04-23 00:09:33.290154,377.71,card_expired,True,upi_autopay,individual,6,9,1,1.0,0.5290431136075733,1,0,payment_link,6.0,20,0.7432,0,0.0,,0.2979,0.5156,0.7432,0.7432
REC000191,CUST00079,2025-09-22 16:46:01.137505,2992.01,insufficient_funds,False,card,individual,17,8,0,0.9171134656413287,0.4409545437027995,0,0,retry_24h,24.0,0,0.641,0,0.0,,0.5349,0.641,0.5695,0.6856
REC000192,CUST00079,2025-09-24 14:55:32.998804,3809.49,technical_error,False,card,individual,17,4,0,0.8949346784585114,0.42867475988440695,1,0,payment_link,6.0,20,0.6882,1,3809.49,33.7,0.7255,0.5724,0.6882,0.7844
REC000193,CUST00079,2026-02-12 15:42:00.910134,9098.78,card_expired,True,card,individual,17,9,1,0.8972250385671803,0.3672491941923141,2,1,payment_link,6.0,20,0.6705,1,9098.78,60.2,0.2298,0.4281,0.6705,0.6705
REC000194,CUST00079,2026-08-13 12:06:50.259378,4801.5,mandate_revoked,True,upi_autopay,individual,17,5,0,0.9402163211532891,0.3583576552692156,3,2,payment_link,6.0,20,0.4801,1,4801.5,68.4,0.1572,0.2536,0.4801,0.4801
REC000195,CUST00080,2026-03-20 02:12:20.892667,1523.77,bank_decline,False,upi_autopay,smb,6,5,1,0.7706127648001259,0.157306403239522,0,0,payment_link,6.0,20,0.2484,0,0.0,,0.0991,0.167,0.2484,0.3527
REC000196,CUST00080,2026-05-29 21:28:10.916391,3124.25,insufficient_funds,False,card,smb,6,7,0,0.7360644714122008,0.14720221345903742,1,0,retry_24h,24.0,0,0.4167,0,0.0,,0.3326,0.4167,0.3461,0.466
REC000197,CUST00080,2026-08-06 04:33:47.760636,2080.31,bank_decline,False,netbanking,smb,6,3,3,0.7339957473833698,0.11892829000102871,2,0,payment_link,6.0,20,0.1228,0,0.0,,0.0518,0.0782,0.1228,0.1875
REC000198,CUST00081,2025-10-19 16:45:47.593231,34294.78,card_expired,True,netbanking,smb,28,1,1,0.8341229765596584,0.4468775592619403,0,0,payment_link,6.0,20,0.7033,1,34294.78,5.2,0.3973,0.4659,0.7033,0.7033
REC000199,CUST00081,2026-03-04 17:40:16.293796,7410.13,insufficient_funds,False,upi_autopay,smb,28,2,1,0.9148011009614373,0.4243966917627609,1,1,payment_link,6.0,20,0.5344,1,7410.13,28.0,0.6173,0.6078,0.5344,0.6543
REC000200,CUST00082,2025-09-18 16:25:18.478331,8628.67,technical_error,False,nach,individual,28,1,2,0.5579339380999768,0.3152832065917141,0,0,retry_2h,2.0,0,0.4801,1,8628.67,8.4,0.4801,0.269,0.3776,0.5001
REC000201,CUST00083,2025-10-22 21:15:30.642946,8383.41,mandate_revoked,True,card,individual,41,8,2,0.5714055515268377,0.622823806916963,0,0,payment_link,6.0,20,0.2459,0,0.0,,0.0492,0.1071,0.2459,0.2459
REC000202,CUST00083,2025-10-25 09:15:01.710956,13708.92,bank_decline,False,nach,individual,41,1,0,0.6078928203932472,0.6339860158233505,1,0,payment_link,6.0,20,0.4028,0,0.0,,0.2362,0.2903,0.4028,0.5265
REC000203,CUST00083,2026-06-06 03:21:21.736738,14161.35,bank_decline,False,upi_autopay,individual,41,4,0,0.6492412661474125,0.5870592896164317,2,0,retry_2h,2.0,0,0.1784,0,0.0,,0.1784,0.2676,0.3759,0.4982
REC000204,CUST00083,2026-07-11 08:08:36.187474,1997.4,technical_error,False,nach,individual,41,17,0,0.578112384314268,0.6158557831409067,3,0,payment_link,6.0,20,0.5234,0,0.0,,0.3173,0.3998,0.5234,0.6442
REC000205,CUST00083,2026-08-15 17:44:31.967016,3765.43,insufficient_funds,False,netbanking,individual,41,2,0,0.5802318940472456,0.6501848737261123,4,0,retry_24h,24.0,0,0.5298,0,0.0,,0.5398,0.5298,0.455,0.5792
REC000206,CUST00084,2026-08-01 02:48:30.539019,1681.81,insufficient_funds,False,netbanking,individual,13,1,1,0.3459733625728079,0.19694149992709056,0,0,retry_2h,2.0,0,0.2703,0,0.0,,0.2703,0.2473,0.1958,0.2864
REC000207,CUST00085,2026-01-24 20:14:49.406923,3701.47,insufficient_funds,False,upi_autopay,individual,49,15,1,0.47059461273396164,0.49407505020096054,0,0,retry_24h,24.0,0,0.3389,0,0.0,,0.1587,0.3389,0.2752,0.385
REC000208,CUST00085,2026-07-21 23:28:27.684492,3270.72,insufficient_funds,False,nach,individual,49,14,2,0.5228947621723212,0.4525844158900252,1,0,retry_24h,24.0,0,0.2662,0,0.0,,0.1263,0.2662,0.2118,0.307
REC000209,CUST00086,2026-03-06 05:22:19.642851,5635.46,insufficient_funds,False,upi_autopay,smb,5,9,0,0.9295079513545564,0.6855114216322193,0,0,retry_24h,24.0,0,0.7263,1,5635.46,29.6,0.612,0.7263,0.6628,0.7642
REC000210,CUST00086,2026-08-10 10:24:30.359530,3580.01,bank_decline,False,netbanking,smb,5,14,1,0.9365371544702118,0.7374292262549189,1,1,payment_link,6.0,20,0.5106,0,0.0,,0.1446,0.3875,0.5106,0.6323
REC000211,CUST00087,2025-12-18 10:39:56.283838,46522.5,insufficient_funds,False,card,smb,13,3,0,0.6744120540487236,0.5156217474039799,0,0,retry_24h,24.0,0,0.5778,1,46522.5,23.9,0.568,0.5778,0.5035,0.6257
REC000212,CUST00088,2025-09-24 10:47:01.490362,4876.51,bank_decline,False,card,smb,6,11,0,0.7314760730866278,0.5479704448152658,0,0,payment_link,6.0,20,0.4061,1,4876.51,23.9,0.1234,0.2931,0.4061,0.5299
REC000213,CUST00088,2025-11-27 00:55:24.700312,3623.89,disputed,True,nach,smb,6,5,1,0.7517886862409175,0.5977425704756021,1,1,escalation,48.0,500,0.3611,1,3623.89,54.1,0.071,0.1223,0.1868,0.3611
REC000214,CUST00089,2025-12-14 02:08:02.510046,18553.21,insufficient_funds,False,netbanking,individual,15,4,3,0.9323152798574771,0.5179284065745048,0,0,retry_24h,24.0,0,0.4783,1,18553.21,5.9,0.4485,0.4783,0.4045,0.5283
REC000215,CUST00089,2026-05-07 04:28:45.830309,2836.93,card_expired,True,netbanking,individual,15,6,1,0.9642131314528801,0.5596389680053914,1,1,retry_24h,24.0,0,0.5679,1,2836.93,44.9,0.3997,0.5679,0.7813,0.7813
REC000216,CUST00089,2026-08-20 05:17:22.558665,2794.27,bank_decline,False,upi_autopay,individual,15,2,0,0.9164550514621963,0.5767935362257189,2,2,payment_link,6.0,20,0.5807,0,0.0,,0.3695,0.4565,0.5807,0.6954
REC000217,CUST00090,2025-09-13 04:15:43.576208,7439.53,card_expired,True,netbanking,individual,6,15,1,0.6428928147609602,0.8806415070844306,0,0,payment_link,6.0,20,0.7099,1,7439.53,15.0,0.1817,0.4737,0.7099,0.7099
